feu;
1;
1;
22;22;
----------------------------------;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
0;0;0;1-92;
0;11;11;1-10;
1;11;11;1-10;
3;12;12;1-10;
4;11;10;1-10;
4;12;11;1-10;
6;13;12;1-10;
6;12;13;1-10;
7;12;10;1-10;
7;11;13;1-10;
7;10;9;1-10;
7;10;11;1-10;
7;10;10;1-10;
7;13;10;1-10;
7;13;11;1-10;
8;11;12;1-10;
8;14;12;1-10;
8;13;13;1-10;
8;13;14;1-10;
9;11;9;1-10;
9;11;8;1-10;
9;14;10;1-10;
10;13;9;1-10;
10;14;14;1-10;
11;14;13;1-10;
11;12;15;1-10;
12;11;11;0;
12;12;14;1-10;
12;12;9;1-10;
12;12;8;1-10;
12;14;11;1-10;
12;13;8;1-10;
13;10;13;1-10;
13;15;12;1-10;
13;10;7;1-10;
13;15;10;1-10;
13;14;8;1-10;
13;14;9;1-10;
13;15;14;1-10;
13;14;15;1-10;
13;15;13;1-10;
13;13;16;1-10;
14;12;12;0;
14;10;12;1-10;
14;13;15;1-10;
14;11;7;1-10;
14;15;11;1-10;
15;11;10;0;
15;12;11;0;
15;11;6;1-10;
15;16;10;1-10;
15;14;16;1-10;
15;16;12;1-10;
16;12;16;1-10;
16;10;8;1-10;
16;15;9;1-10;
16;15;16;1-10;
16;16;14;1-10;
16;16;11;1-10;
17;13;12;0;
17;12;13;0;
17;11;15;1-10;
17;12;7;1-10;
17;15;15;1-10;
17;16;13;1-10;
17;11;5;1-10;
17;17;10;1-10;
18;12;10;0;
18;11;13;0;
18;10;9;0;
18;10;11;0;
18;10;10;0;
18;13;10;0;
18;13;11;0;
18;9;10;1-10;
18;10;14;1-10;
18;12;6;1-10;
18;17;12;1-10;
18;16;16;1-10;
19;11;12;0;
19;14;12;0;
19;13;13;0;
19;13;14;0;
19;15;8;1-10;
19;14;17;1-10;
19;12;17;1-10;
19;16;9;1-10;
19;17;14;1-10;
19;16;15;1-10;
19;17;9;1-10;
19;17;11;1-10;
20;11;9;0;
20;11;8;0;
20;14;10;0;
20;13;17;1-10;
