feu;
1;
1;
22;22;
----------------------------------;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
0;0;0;1-92;
0;11;11;1-10;
1;11;11;1-10;
3;10;11;1-10;
4;12;10;1-10;
4;12;11;1-10;
5;12;12;1-10;
5;11;10;1-10;
5;9;11;1-10;
6;13;10;1-10;
7;11;9;1-10;
7;9;10;1-10;
7;10;10;1-10;
7;10;12;1-10;
8;13;12;1-10;
8;11;13;1-10;
9;12;13;1-10;
9;11;12;1-10;
10;12;9;1-10;
10;13;11;1-10;
10;8;11;1-10;
10;8;10;1-10;
10;10;9;1-10;
10;9;13;1-10;
10;14;12;1-10;
10;11;14;1-10;
11;9;12;1-10;
11;13;9;1-10;
11;11;8;1-10;
11;12;14;1-10;
12;11;11;0;
12;9;9;1-10;
12;13;14;1-10;
12;10;13;1-10;
12;9;14;1-10;
13;14;10;1-10;
13;14;11;1-10;
13;7;9;1-10;
13;15;12;1-10;
13;11;15;1-10;
13;11;7;1-10;
13;12;8;1-10;
13;10;8;1-10;
14;10;11;0;
14;8;9;1-10;
14;8;13;1-10;
14;14;13;1-10;
14;14;14;1-10;
14;8;14;1-10;
15;12;10;0;
15;12;11;0;
15;13;8;1-10;
15;13;15;1-10;
15;7;8;1-10;
15;11;6;1-10;
15;12;7;1-10;
16;12;12;0;
16;11;10;0;
16;9;11;0;
16;13;13;1-10;
16;10;14;1-10;
16;12;15;1-10;
16;9;15;1-10;
16;14;9;1-10;
16;15;10;1-10;
16;15;11;1-10;
16;7;10;1-10;
16;15;14;1-10;
17;13;10;0;
17;7;11;1-10;
17;10;15;1-10;
17;15;13;1-10;
17;8;8;1-10;
17;14;15;1-10;
17;8;15;1-10;
17;13;7;1-10;
17;6;7;1-10;
17;11;5;1-10;
17;12;6;1-10;
17;10;7;1-10;
18;11;9;0;
18;9;10;0;
18;10;10;0;
18;10;12;0;
18;12;16;1-10;
18;9;8;1-10;
18;7;15;1-10;
18;13;16;1-10;
18;9;16;1-10;
18;15;9;1-10;
18;16;11;1-10;
19;13;12;0;
19;11;13;0;
19;11;16;1-10;
